respondent_id,score,feedback,nps_reason_primary,nps_reason_secondary,primary_category,plan_type,city,tenure_days,source,sprint_id,sprint_start
d2b16d8db046,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
073ce22d3af4,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
60f291647948,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
65f9ae4779af,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
666a271b8d7e,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
82356db03321,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
96dd491ada79,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
5cd5f1f2fb5a,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
73e323bef357,0,"Highly fluctuating (Regularly) network, mobile app without features, no customer centric approach.",Frequent Disconnections,Bad Application,Bad Internet Experience,Verma,,45,CT,Sprint 3,2026-08-01
0cc5b2597301,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
0635597ea079,0,"I wont say to anyone for buying this wifi because its quality is bad , sometime it show rhere is no data ,because of it we face issue ,sometime work stop due to wifi..",Frequent Disconnections,,Bad Internet Experience,Verma,,45,CT,Sprint 3,2026-08-01
ea66337ba4e0,8,,,,,Verma,,45,CT,Sprint 3,2026-08-01
cf67f712441d,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
a590100676b3,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
815665ac4d97,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
ac50eaa8225e,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
a5383867fd99,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ca2dfa79ed8f,1,,,,,Verma,,135,CT,Sprint 3,2026-08-01
d2f60994b712,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
462fb0e7ccea,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
05e306d59adf,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
68637d59fe06,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
e1167cd32780,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e40396594b05,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
401a9b494157,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
f9e2edd5077a,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c5486b7f2605,0,"It is useless, it does not work at all, it also runs away in between",Frequent Disconnections,,Bad Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
cb7bca7d5ea1,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
9c5a7802ade0,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
523840dd148f,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
f2fce3e96ac7,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
5772a1f4e845,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3f2dcf64452c,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3f9e9e947147,1,,,,,Verma,,135,CT,Sprint 3,2026-08-01
eda9d166ba02,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
96b5a728ebb7,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1864f2753f89,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1a4a8fe05f06,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
6d5e4b64f71c,5,,,,,Verma,,135,CT,Sprint 3,2026-08-01
0c083609b012,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d7152b445919,2,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ed28e566423d,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e69fcceef92d,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
17e4b5002240,3,,,,,Verma,,270,CT,Sprint 3,2026-08-01
901971aced69,3,,,,,Verma,,135,CT,Sprint 3,2026-08-01
4c4b92c27794,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
f1d4acbe3560,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
10a1d7979c95,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
9e6dc2c1b145,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e5d8b583bf53,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
5268e6f8794f,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
f2eadab927fd,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
06c6512cfce5,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
b5900746f0e8,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
4a981444f4db,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
5c905faf035c,2,"Not working properly alwys disconnected at half night when I completed my office workload pressure.....even alwys after recharge it has been disabled to connected 
 Please make it more suitable for high performance..",Frequent Disconnections,,Bad Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
14c00808e221,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
919a9c105b9f,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
eeb409f7a729,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
1cb899fe1ffc,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
4b1261ab0245,3,,,,,Verma,,135,CT,Sprint 3,2026-08-01
41923001ca77,4,,,,,Verma,,270,CT,Sprint 3,2026-08-01
fc984ecfdd28,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
455c531618ee,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
23feaf04b6a5,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
b5738fc342be,3,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c09e2c8a83cc,7,,,,,Verma,,45,CT,Sprint 3,2026-08-01
45800023ee41,4,,,,,Verma,,270,CT,Sprint 3,2026-08-01
42a52f4070db,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
128a1497a960,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3891c837603b,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
92cdae2b9590,8,,,,,Verma,,135,CT,Sprint 3,2026-08-01
353222d2d1f3,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3d68d83ee7a2,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
f7057632f081,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
cff6fd4af6e2,6,,,,,Verma,,270,CT,Sprint 3,2026-08-01
0608c0091193,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
4362e6ce2907,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
69610ae13911,6,,,,,Verma,,270,CT,Sprint 3,2026-08-01
7878458dd5a4,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
d940cd8653d4,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
f9c758c7625c,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
72c2537029d2,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
89f0752988ba,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
49824397d3d0,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
bd62f3004d01,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
88fb7117d50a,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
dfc3f08e5484,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ca08e8858f6b,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
a24e9538204a,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
88cd90c8806e,2,,,,,Verma,,270,CT,Sprint 3,2026-08-01
30e68edb9711,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
b7c8762dce49,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
beaf0109283b,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
d66a16af7ff5,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
fa12c7fec689,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ed98de621816,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
df367720472a,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c8b9fd827635,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
488cfc90f1e4,3,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1296967efecc,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
607d64d4c66a,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c56285861360,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
4c36f305bf70,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
0c1b50e00d51,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
f2a4c814350f,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
f1a3fe1e6cd2,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
c65d1daff121,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e23933fed1ba,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
2a4f4c7b0423,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1cd2a4a2056c,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c4892eebbaf4,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
fcb8cae1c388,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e0c32cf35d5e,1,Bad service,General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
60a5a14ae5c0,3,,,,,Verma,,135,CT,Sprint 3,2026-08-01
5ed2ef897d0f,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c1dbf6e3d8b4,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
985c021f725e,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
63f8b7a1982c,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
66655018d8a5,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
2780b1bc8865,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
87577beea986,4,,,,,Verma,,135,CT,Sprint 3,2026-08-01
49b1ac7fcb4c,1,,,,,Verma,,135,CT,Sprint 3,2026-08-01
bd5b6543fe84,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
1d1db807cb3c,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
73a0eb6bf5cd,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
614b71b90749,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
18cbc9963e83,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
5a0f99ac89df,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
6f5645d319c6,6,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e0cef8930686,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
09bf4723c686,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
7c021c7123ad,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
42ff498f43ab,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
7a8737b489ab,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
96273c7aba94,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
743d268e5e9d,0,Bekar ekdam,General Bad Service,,Bad Internet Experience,Verma,,45,CT,Sprint 3,2026-08-01
7b78af26b05f,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
de9527990536,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8a59fcdf3a48,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
0f6ac5cd988e,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1d094e58a835,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
baef9614f7ce,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
a47e34146b16,9,,,,,Verma,,45,CT,Sprint 3,2026-08-01
f7e85ccda7c5,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
e81a8b875871,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
055d7822c580,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
262ce1141049,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
129183d0044c,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
7664bbdb705e,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
80059ff390e9,6,,,,,Verma,,135,CT,Sprint 3,2026-08-01
d6347966a4f8,4,,,,,Verma,,135,CT,Sprint 3,2026-08-01
7d51288ac9fd,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
43502fc1cc88,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
46426b7775d8,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
d07e66943a44,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
cf218580e5cc,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
2cfa229cc515,5,,,,,Verma,,45,CT,Sprint 3,2026-08-01
9908a01a991b,1,,,,,Verma,,135,CT,Sprint 3,2026-08-01
2a2550b4abe0,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
b3766152ca98,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
42e76bda4e57,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
7a248d872934,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ea30b8f10f8f,2,,,,,Verma,,270,CT,Sprint 3,2026-08-01
6682ee04c70e,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
397d5b7c8319,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
5142d364f838,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3aa446284388,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
9af5de02d47b,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d1e779ccb21b,4,,,,,Verma,,270,CT,Sprint 3,2026-08-01
cb1d1c156b59,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
10d13fd922aa,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
e4beeeb06f50,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
d44ed348864b,4,,,,,Verma,,135,CT,Sprint 3,2026-08-01
4fc77df8e3bf,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
fc5fc5fbdbd9,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
5452ee74a88e,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
419ea2f4aba9,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
f13cc9adbd43,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
758ceb8381b4,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d0534faf1f9a,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e6829699f958,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
3519a8cf6350,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
907414ee1e5e,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
16e8eb101080,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
4e849c5b4a93,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
af8384203c07,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
7c91dc42032e,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
9fdca6fe4abe,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d3ee10ead618,2,,,,,Verma,,270,CT,Sprint 3,2026-08-01
70a0ac78031d,2,,,,,Verma,,135,CT,Sprint 3,2026-08-01
3aeb3becbfee,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
8532399e136b,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
9789f776eb97,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
f8195c04f018,0,Isase ghatiya net kabhi nahin chalaya,General Bad Service,,Bad Internet Experience,Verma,,45,CT,Sprint 3,2026-08-01
5c5c7bf96e4f,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
f0489d017281,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
edc9e2b085dc,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
12838a078847,9,,,,,Verma,,45,CT,Sprint 3,2026-08-01
fe9086f60a57,9,,,,,Verma,,135,CT,Sprint 3,2026-08-01
bb8dd4f01edf,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
be2bd0c97841,0,Kabhi nhi kauga bekar hai,General Bad Service,,Bad Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
6ec630380a3f,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
2524e3ca0e33,0,Khrab sarvice,General Bad Service,,Bad Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
498d2e2efee1,8,,,,,Verma,,135,CT,Sprint 3,2026-08-01
dfa85d239690,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8bf1b0e3a488,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
d44d23730fea,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
8b26e65a087b,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
30ad00fcaaf6,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
4b95a34ea8c9,1,,,,,Verma,,135,CT,Sprint 3,2026-08-01
1bbde5a2f10a,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
2132e394aac9,6,,,,,Verma,,270,CT,Sprint 3,2026-08-01
aee289fccbc5,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3df5435189ab,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
dcab2c8a9d41,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
32e95c6e8c9c,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
0c583a15ead3,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3d4275e9ad13,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e6a59936ab1b,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ce6605ab0eea,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d1afc885b099,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3ccfdfe6e684,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
625bb3ab25e8,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
86cb3766e6ad,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
cf05e6ea3308,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
fb65dbd301ce,9,,,,,Verma,,135,CT,Sprint 3,2026-08-01
f1e4bebe3149,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
c83c025e55fb,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
3bac564273b8,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
74fbcb4d828d,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
2624e8df78b1,0,Network issue problem,General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
8d751dbfe828,6,,,,,Verma,,45,CT,Sprint 3,2026-08-01
bdbe7aabd960,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
21cde003700e,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
de846fc6b499,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
5658a7693bd2,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c1b0efdda34a,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
435b8b9cc8a8,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
595e3005a747,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c973e2a42505,7,,,,,Verma,,135,CT,Sprint 3,2026-08-01
f062e58e2ff0,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
65dbd5ad4954,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
f5943c55baf4,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
24d3b8bdd6e2,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
9301dfd8ea20,8,,,,,Verma,,135,CT,Sprint 3,2026-08-01
7ceafd721391,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
9b954da464c1,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
fed60ff4121d,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
98b1afefb7d9,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
c35c36739818,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
4be73311a42a,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
bed83232f706,6,,,,,Verma,,135,CT,Sprint 3,2026-08-01
e071236a96a5,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e3516bfefe4f,4,,,,,Verma,,135,CT,Sprint 3,2026-08-01
2cb7bf017a18,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
27dac88f2963,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
be237a3118f6,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
15abb0d978d1,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
017dbea39c40,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
4724de145919,4,,,,,Verma,,135,CT,Sprint 3,2026-08-01
7d6410292aa9,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
4920e31a9e6d,2,,,,,Verma,,270,CT,Sprint 3,2026-08-01
849661483221,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3a6848c2eec7,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
f701d6e65106,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
3f32a18d9211,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
a4fb9d72282c,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
103aa879359d,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1b574aac6bd1,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
11bbf7ef64ae,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
2329ce0fb18e,5,,,,,Verma,,135,CT,Sprint 3,2026-08-01
6acbb042f708,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
2d0f74e78b63,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
88a4a7e7e29c,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3a9e13ff6a4c,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
b0515390d018,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
18b7bed0cd9e,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ebf68fcb42ce,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
b1186ab98cff,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
289c3a8dfc3e,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d304e55b87bf,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
98e705b8dc43,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
45078f0719bc,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
a16063c4a7d4,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
f260f28f13fa,1,,,,,Verma,,45,CT,Sprint 3,2026-08-01
9af188563439,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
53c3e8a6f7f4,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
ea6b4ea9e5ec,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
f3c6c21d831d,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
45e5129d2f21,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
553cb212ae38,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1fa9a849a590,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
fc6bd7ffb796,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d9f8161844f2,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
6473443bfded,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
1b1fbcdec56a,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
f27975dbb75d,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d81f3b6ed154,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
bf9113f0eded,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
31e2c04ca3b6,6,,,,,Verma,,135,CT,Sprint 3,2026-08-01
e65429e138f4,7,,,,,Verma,,135,CT,Sprint 3,2026-08-01
85d10c1fff57,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
48185e930a19,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
9096e7a1e764,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d925cb65e715,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e47de68ee785,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
398f50b730f8,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
6fdad9a64115,7,,,,,Verma,,135,CT,Sprint 3,2026-08-01
6c9f54cb835b,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ff18db7c0430,9,,,,,Verma,,45,CT,Sprint 3,2026-08-01
e32c6925e1cd,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
937b730d67f8,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
03584a151b2e,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
0eddee8bfe2d,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e9ac2ec2152e,7,,,,,Verma,,135,CT,Sprint 3,2026-08-01
26b840c3356a,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
493a19f77dd2,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
9f498428287a,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
2ef74136bf3f,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
338669e7240b,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
15bccb4c6366,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
2b270d31f4aa,8,,,,,Verma,,135,CT,Sprint 3,2026-08-01
76215a5a540e,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
0d14faad2934,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
eaec567ebf7c,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
87a242f20952,8,,,,,Verma,,135,CT,Sprint 3,2026-08-01
2bfda32f7116,9,112 mujhe aacha laga,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
80e5fb01bb4f,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8b38e2ed79c3,9,,,,,Verma,,45,CT,Sprint 3,2026-08-01
cd7b89af22b6,3,,,,,Verma,,270,CT,Sprint 3,2026-08-01
7798a1dc994e,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
eb7605aa12cb,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
6be1dacac735,10,Aap ka catian bhot Acha hai our net bhi bhot Acha chalta hai,General Good Service,,Good Internet Experience,Verma,,45,CT,Sprint 3,2026-08-01
cf58b702f649,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
5a112739f07f,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3ec8a4033a8d,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
f9baefdb4cb4,9,,,,,Verma,,45,CT,Sprint 3,2026-08-01
0823d241fbbd,10,Aapka kaam,General Good Service,,Good Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
77fb5ad8b182,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
eb4bd89638c4,6,,,,,Verma,,45,CT,Sprint 3,2026-08-01
2a990673d1a8,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d4b105902e9e,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
48f6531152a4,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
